Country,Year,Crop,Yield,Pesticides,Temperature,Pollution,Precipitation,Machinery
Cuba,2018,Cassava,5.7563,0.98,26,20.91536648,1048.4238,0.7548849999999999
Cuba,2018,Potato,21.9312,0.98,26,20.91536648,1048.4238,0.7548849999999999
Cuba,2018,Soybean,0,0.98,26,20.91536648,1048.4238,0.7548849999999999
Cuba,2018,Wheat,0,0.98,26,20.91536648,1048.4238,0.7548849999999999
Cuba,2018,Rice,3.4466,0.98,26,20.91536648,1048.4238,0.7548849999999999
Cuba,2019,Corn,2.3934999,0.98,26.38,20.34311224,951.4699,0.74
Cuba,2019,Cassava,6.0657,0.98,26.38,20.34311224,951.4699,0.74
Cuba,2019,Potato,20.4937,0.98,26.38,20.34311224,951.4699,0.74
Cuba,2019,Soybean,0,0.98,26.38,20.34311224,951.4699,0.74
Cuba,2019,Wheat,0,0.98,26.38,20.34311224,951.4699,0.74
Cuba,2019,Rice,3.346,0.98,26.38,20.34311224,951.4699,0.74
Cuba,2020,Corn,2.0001,0.98,26.44,21.23672428,1093.9078,0.00
Cuba,2020,Cassava,6.2815,0.98,26.44,21.23672428,1093.9078,0.00
Cuba,2020,Potato,20.715399,0.98,26.44,21.23672428,1093.9078,0.00
Cuba,2020,Soybean,0,0.98,26.44,21.23672428,1093.9078,0.00
Cuba,2020,Wheat,0,0.98,26.44,21.23672428,1093.9078,0.00
Cuba,2020,Rice,3.5739,0.98,26.44,21.23672428,1093.9078,0.00
Cyprus,1990,Corn,0,13.95,18.09,19.49737906,204.68083,2.79
Cyprus,1990,Cassava,0,13.95,18.09,19.49737906,204.68083,2.79
Cyprus,1990,Potato,23.2375,13.95,18.09,19.49737906,204.68083,2.79
Cyprus,1990,Soybean,0,13.95,18.09,19.49737906,204.68083,2.79
Cyprus,1990,Wheat,2.0392,13.95,18.09,19.49737906,204.68083,2.79
Cyprus,1990,Rice,0,13.95,18.09,19.49737906,204.68083,2.79
Cyprus,1991,Corn,0,12.7,18.05,19.9045162,522.68225,2.87
Cyprus,1991,Cassava,0,12.7,18.05,19.9045162,522.68225,2.87
Cyprus,1991,Potato,20.673199,12.7,18.05,19.9045162,522.68225,2.87
Cyprus,1991,Soybean,0,12.7,18.05,19.9045162,522.68225,2.87
Cyprus,1991,Wheat,1.1429,12.7,18.05,19.9045162,522.68225,2.87
Cyprus,1991,Rice,0,12.7,18.05,19.9045162,522.68225,2.87
Cyprus,1992,Corn,0,10.9,16.99,20.2539222,372.34866,2.91
Cyprus,1992,Cassava,0,10.9,16.99,20.2539222,372.34866,2.91
Cyprus,1992,Potato,20.3013,10.9,16.99,20.2539222,372.34866,2.91
Cyprus,1992,Soybean,0,10.9,16.99,20.2539222,372.34866,2.91
Cyprus,1992,Wheat,2.1,10.9,16.99,20.2539222,372.34866,2.91
Cyprus,1992,Rice,0,10.9,16.99,20.2539222,372.34866,2.91
Cyprus,1993,Corn,0,13.21,17.98,20.54317034,273.68848,3.0092169999999996
Cyprus,1993,Cassava,0,13.21,17.98,20.54317034,273.68848,3.0092169999999996
Cyprus,1993,Potato,24.6287,13.21,17.98,20.54317034,273.68848,3.0092169999999996
Cyprus,1993,Soybean,0,13.21,17.98,20.54317034,273.68848,3.0092169999999996
Cyprus,1993,Wheat,2.34,13.21,17.98,20.54317034,273.68848,3.0092169999999996
Cyprus,1993,Rice,0,13.21,17.98,20.54317034,273.68848,3.0092169999999996
Cyprus,1994,Corn,0,17.81,18.91,20.76983393,472.80093,3.3024389999999997
Cyprus,1994,Cassava,0,17.81,18.91,20.76983393,472.80093,3.3024389999999997
Cyprus,1994,Potato,18,17.81,18.91,20.76983393,472.80093,3.3024389999999997
Cyprus,1994,Soybean,0,17.81,18.91,20.76983393,472.80093,3.3024389999999997
Cyprus,1994,Wheat,2.4241998,17.81,18.91,20.76983393,472.80093,3.3024389999999997
Cyprus,1994,Rice,0,17.81,18.91,20.76983393,472.80093,3.3024389999999997
Cyprus,1995,Corn,0,14.39,18.26,20.93148623,220.96979,3.31
Cyprus,1995,Cassava,0,14.39,18.26,20.93148623,220.96979,3.31
Cyprus,1995,Potato,23.6364,14.39,18.26,20.93148623,220.96979,3.31
Cyprus,1995,Soybean,0,14.39,18.26,20.93148623,220.96979,3.31
Cyprus,1995,Wheat,3.0137,14.39,18.26,20.93148623,220.96979,3.31
Cyprus,1995,Rice,0,14.39,18.26,20.93148623,220.96979,3.31
Cyprus,1996,Corn,0,17.02,18.53,20.96692337,402.0558,3.33
Cyprus,1996,Cassava,0,17.02,18.53,20.96692337,402.0558,3.33
Cyprus,1996,Potato,24.9863,17.02,18.53,20.96692337,402.0558,3.33
Cyprus,1996,Soybean,0,17.02,18.53,20.96692337,402.0558,3.33
Cyprus,1996,Wheat,3.5135,17.02,18.53,20.96692337,402.0558,3.33
Cyprus,1996,Rice,0,17.02,18.53,20.96692337,402.0558,3.33
Cyprus,1997,Corn,0,15.76,17.74,20.85881418,345.51437,3.37
Cyprus,1997,Cassava,0,15.76,17.74,20.85881418,345.51437,3.37
Cyprus,1997,Potato,11.6428995,15.76,17.74,20.85881418,345.51437,3.37
Cyprus,1997,Soybean,0,15.76,17.74,20.85881418,345.51437,3.37
Cyprus,1997,Wheat,2.1905,15.76,17.74,20.85881418,345.51437,3.37
Cyprus,1997,Rice,0,15.76,17.74,20.85881418,345.51437,3.37
Cyprus,1998,Corn,0,12.1,19.13,20.67054109,324.66547,3.1730769999999997
Cyprus,1998,Cassava,0,12.1,19.13,20.67054109,324.66547,3.1730769999999997
Cyprus,1998,Potato,18.4123,12.1,19.13,20.67054109,324.66547,3.1730769999999997
Cyprus,1998,Soybean,0,12.1,19.13,20.67054109,324.66547,3.1730769999999997
Cyprus,1998,Wheat,1.9828,12.1,19.13,20.67054109,324.66547,3.1730769999999997
Cyprus,1998,Rice,0,12.1,19.13,20.67054109,324.66547,3.1730769999999997
Cyprus,1999,Corn,0,8.65,19.23,20.46548652,244.35149,3.01
Cyprus,1999,Cassava,0,8.65,19.23,20.46548652,244.35149,3.01
Cyprus,1999,Potato,23.75,8.65,19.23,20.46548652,244.35149,3.01
Cyprus,1999,Soybean,0,8.65,19.23,20.46548652,244.35149,3.01
Cyprus,1999,Wheat,2.1211998,8.65,19.23,20.46548652,244.35149,3.01
Cyprus,1999,Rice,0,8.65,19.23,20.46548652,244.35149,3.01
Cyprus,2000,Corn,0,5.31,18.52,20.30703288,381.80164,2.85
Cyprus,2000,Cassava,0,5.31,18.52,20.30703288,381.80164,2.85
Cyprus,2000,Potato,18,5.31,18.52,20.30703288,381.80164,2.85
Cyprus,2000,Soybean,0,5.31,18.52,20.30703288,381.80164,2.85
Cyprus,2000,Wheat,1.6259999,5.31,18.52,20.30703288,381.80164,2.85
Cyprus,2000,Rice,0,5.31,18.52,20.30703288,381.80164,2.85
Cyprus,2001,Corn,0,6.22,19.59,20.18140931,408.45685,2.7655499999999997
Cyprus,2001,Cassava,0,6.22,19.59,20.18140931,408.45685,2.7655499999999997
Cyprus,2001,Potato,21.1724,6.22,19.59,20.18140931,408.45685,2.7655499999999997
Cyprus,2001,Soybean,0,6.22,19.59,20.18140931,408.45685,2.7655499999999997
Cyprus,2001,Wheat,1.9444,6.22,19.59,20.18140931,408.45685,2.7655499999999997
Cyprus,2001,Rice,0,6.22,19.59,20.18140931,408.45685,2.7655499999999997
Cyprus,2002,Corn,0,7.63,18.83,20.03596158,354.56696,2.68
Cyprus,2002,Cassava,0,7.63,18.83,20.03596158,354.56696,2.68
Cyprus,2002,Potato,25.984299,7.63,18.83,20.03596158,354.56696,2.68
Cyprus,2002,Soybean,0,7.63,18.83,20.03596158,354.56696,2.68
Cyprus,2002,Wheat,2.1864,7.63,18.83,20.03596158,354.56696,2.68
Cyprus,2002,Rice,0,7.63,18.83,20.03596158,354.56696,2.68
Cyprus,2003,Corn,0,5.21,18.98,19.87574701,417.1494,2.4317179999999996
Cyprus,2003,Cassava,0,5.21,18.98,19.87574701,417.1494,2.4317179999999996
Cyprus,2003,Potato,23.1355,5.21,18.98,19.87574701,417.1494,2.4317179999999996
Cyprus,2003,Soybean,0,5.21,18.98,19.87574701,417.1494,2.4317179999999996
Cyprus,2003,Wheat,1.9764999,5.21,18.98,19.87574701,417.1494,2.4317179999999996
Cyprus,2003,Rice,0,5.21,18.98,19.87574701,417.1494,2.4317179999999996
Cyprus,2004,Corn,0,4.63,18.77,19.70582297,416.45984,2.34
Cyprus,2004,Cassava,0,4.63,18.77,19.70582297,416.45984,2.34
Cyprus,2004,Potato,24.470299,4.63,18.77,19.70582297,416.45984,2.34
Cyprus,2004,Soybean,0,4.63,18.77,19.70582297,416.45984,2.34
Cyprus,2004,Wheat,1.3328999,4.63,18.77,19.70582297,416.45984,2.34
Cyprus,2004,Rice,0,4.63,18.77,19.70582297,416.45984,2.34
Cyprus,2005,Corn,0,4.09,18.7,19.53124678,274.0947,2.18
Cyprus,2005,Cassava,0,4.09,18.7,19.53124678,274.0947,2.18
Cyprus,2005,Potato,24.6365,4.09,18.7,19.53124678,274.0947,2.18
Cyprus,2005,Soybean,0,4.09,18.7,19.53124678,274.0947,2.18
Cyprus,2005,Wheat,1.757,4.09,18.7,19.53124678,274.0947,2.18
Cyprus,2005,Rice,0,4.09,18.7,19.53124678,274.0947,2.18
Cyprus,2006,Corn,0,5.52,18.56,19.32343618,326.00586,2.2608699999999997
Cyprus,2006,Cassava,0,5.52,18.56,19.32343618,326.00586,2.2608699999999997
Cyprus,2006,Potato,29.720299,5.52,18.56,19.32343618,326.00586,2.2608699999999997
Cyprus,2006,Soybean,0,5.52,18.56,19.32343618,326.00586,2.2608699999999997
Cyprus,2006,Wheat,1.3951,5.52,18.56,19.32343618,326.00586,2.2608699999999997
Cyprus,2006,Rice,0,5.52,18.56,19.32343618,326.00586,2.2608699999999997
Cyprus,2007,Corn,0,3.68,19.01,19.07761312,327.9607,2.34
Cyprus,2007,Cassava,0,3.68,19.01,19.07761312,327.9607,2.34
Cyprus,2007,Potato,24.7218,3.68,19.01,19.07761312,327.9607,2.34
Cyprus,2007,Soybean,0,3.68,19.01,19.07761312,327.9607,2.34
Cyprus,2007,Wheat,2.0261,3.68,19.01,19.07761312,327.9607,2.34
Cyprus,2007,Rice,0,3.68,19.01,19.07761312,327.9607,2.34
Cyprus,2008,Corn,0,4.18,19.08,18.83454122,211.82497,2.77
Cyprus,2008,Cassava,0,4.18,19.08,18.83454122,211.82497,2.77
Cyprus,2008,Potato,22.5049,4.18,19.08,18.83454122,211.82497,2.77
Cyprus,2008,Soybean,0,4.18,19.08,18.83454122,211.82497,2.77
Cyprus,2008,Wheat,0.49539998,4.18,19.08,18.83454122,211.82497,2.77
Cyprus,2008,Rice,0,4.18,19.08,18.83454122,211.82497,2.77
Cyprus,2009,Corn,0,5.91,19.1,18.63498412,443.7978,2.64
Cyprus,2009,Cassava,0,5.91,19.1,18.63498412,443.7978,2.64
Cyprus,2009,Potato,22.6358,5.91,19.1,18.63498412,443.7978,2.64
Cyprus,2009,Soybean,0,5.91,19.1,18.63498412,443.7978,2.64
Cyprus,2009,Wheat,2.5498998,5.91,19.1,18.63498412,443.7978,2.64
Cyprus,2009,Rice,0,5.91,19.1,18.63498412,443.7978,2.64
Cyprus,2010,Corn,0,5.62,20.39,18.51970543,286.87213,2.80
Cyprus,2010,Cassava,0,5.62,20.39,18.51970543,286.87213,2.80
Cyprus,2010,Potato,19.2714,5.62,20.39,18.51970543,286.87213,2.80
Cyprus,2010,Soybean,0,5.62,20.39,18.51970543,286.87213,2.80
Cyprus,2010,Wheat,2.4115,5.62,20.39,18.51970543,286.87213,2.80
Cyprus,2010,Rice,0,5.62,20.39,18.51970543,286.87213,2.80
Cyprus,2011,Corn,0,11.63,18.6,18.48750179,406.91058,2.76
Cyprus,2011,Cassava,0,11.63,18.6,18.48750179,406.91058,2.76
Cyprus,2011,Potato,24.892399,11.63,18.6,18.48750179,406.91058,2.76
Cyprus,2011,Soybean,0,11.63,18.6,18.48750179,406.91058,2.76
Cyprus,2011,Wheat,2.2412999,11.63,18.6,18.48750179,406.91058,2.76
Cyprus,2011,Rice,0,11.63,18.6,18.48750179,406.91058,2.76
Cyprus,2012,Corn,0,11.08,19.36,16.87664944,566.6676,2.7262570000000004
Cyprus,2012,Cassava,0,11.08,19.36,16.87664944,566.6676,2.7262570000000004
Cyprus,2012,Potato,18.065899,11.08,19.36,16.87664944,566.6676,2.7262570000000004
Cyprus,2012,Soybean,0,11.08,19.36,16.87664944,566.6676,2.7262570000000004
Cyprus,2012,Wheat,2.6811,11.08,19.36,16.87664944,566.6676,2.7262570000000004
Cyprus,2012,Rice,0,11.08,19.36,16.87664944,566.6676,2.7262570000000004
Cyprus,2013,Corn,0,11.61,19.41,16.24066749,290.62527,2.82
Cyprus,2013,Cassava,0,11.61,19.41,16.24066749,290.62527,2.82
Cyprus,2013,Potato,21.2333,11.61,19.41,16.24066749,290.62527,2.82
Cyprus,2013,Soybean,0,11.61,19.41,16.24066749,290.62527,2.82
Cyprus,2013,Wheat,2.1935,11.61,19.41,16.24066749,290.62527,2.82
Cyprus,2013,Rice,0,11.61,19.41,16.24066749,290.62527,2.82
Cyprus,2014,Corn,0,11.23,19.53,16.11148336,340.4421,2.83
Cyprus,2014,Cassava,0,11.23,19.53,16.11148336,340.4421,2.83
Cyprus,2014,Potato,23.4114,11.23,19.53,16.11148336,340.4421,2.83
Cyprus,2014,Soybean,0,11.23,19.53,16.11148336,340.4421,2.83
Cyprus,2014,Wheat,0.7245,11.23,19.53,16.11148336,340.4421,2.83
Cyprus,2014,Rice,0,11.23,19.53,16.11148336,340.4421,2.83
Cyprus,2015,Corn,0,8.47,18.91,16.91221478,386.31305,2.56
Cyprus,2015,Cassava,0,8.47,18.91,16.91221478,386.31305,2.56
Cyprus,2015,Potato,20.2579,8.47,18.91,16.91221478,386.31305,2.56
Cyprus,2015,Soybean,0,8.47,18.91,16.91221478,386.31305,2.56
Cyprus,2015,Wheat,2.954,8.47,18.91,16.91221478,386.31305,2.56
Cyprus,2015,Rice,0,8.47,18.91,16.91221478,386.31305,2.56
Cyprus,2016,Corn,0,10.57,19.61,14.48133425,276.19055,2.78
Cyprus,2016,Cassava,0,10.57,19.61,14.48133425,276.19055,2.78
Cyprus,2016,Potato,24.3608,10.57,19.61,14.48133425,276.19055,2.78
Cyprus,2016,Soybean,0,10.57,19.61,14.48133425,276.19055,2.78
Cyprus,2016,Wheat,0.82299995,10.57,19.61,14.48133425,276.19055,2.78
Cyprus,2016,Rice,0,10.57,19.61,14.48133425,276.19055,2.78
Cyprus,2017,Corn,0,9.71,19.21,15.10712261,289.8177,2.5659340000000004
Cyprus,2017,Cassava,0,9.71,19.21,15.10712261,289.8177,2.5659340000000004
Cyprus,2017,Potato,26.054298,9.71,19.21,15.10712261,289.8177,2.5659340000000004
Cyprus,2017,Soybean,0,9.71,19.21,15.10712261,289.8177,2.5659340000000004
Cyprus,2017,Wheat,1.912,9.71,19.21,15.10712261,289.8177,2.5659340000000004
Cyprus,2017,Rice,0,9.71,19.21,15.10712261,289.8177,2.5659340000000004
Cyprus,2018,Corn,0,9.07,20.12,15.24949999,436.0725,2.41
Cyprus,2018,Cassava,0,9.07,20.12,15.24949999,436.0725,2.41
Cyprus,2018,Potato,23.2004,9.07,20.12,15.24949999,436.0725,2.41
Cyprus,2018,Soybean,0,9.07,20.12,15.24949999,436.0725,2.41
Cyprus,2018,Wheat,1.5029,9.07,20.12,15.24949999,436.0725,2.41
Cyprus,2018,Rice,0,9.07,20.12,15.24949999,436.0725,2.41
Cyprus,2019,Corn,0,9.97,19.49,15.00666147,616.0039,2.20
Cyprus,2019,Cassava,0,9.97,19.49,15.00666147,616.0039,2.20
Cyprus,2019,Potato,21.1598,9.97,19.49,15.00666147,616.0039,2.20
Cyprus,2019,Soybean,0,9.97,19.49,15.00666147,616.0039,2.20
Cyprus,2019,Wheat,2.7828,9.97,19.49,15.00666147,616.0039,2.20
Cyprus,2019,Rice,0,9.97,19.49,15.00666147,616.0039,2.20
Cyprus,2020,Corn,0,9.58,19.78,13.50870189,437.4173,0.00
Cyprus,2020,Cassava,0,9.58,19.78,13.50870189,437.4173,0.00
Cyprus,2020,Potato,24.1789,9.58,19.78,13.50870189,437.4173,0.00
Cyprus,2020,Soybean,0,9.58,19.78,13.50870189,437.4173,0.00
Cyprus,2020,Wheat,2.6715,9.58,19.78,13.50870189,437.4173,0.00
Cyprus,2020,Rice,0,9.58,19.78,13.50870189,437.4173,0.00
Denmark,1990,Corn,0,2.2,9.62,18.39263452,842.59906,2.7154979999999997
Denmark,1990,Cassava,0,2.2,9.62,18.39263452,842.59906,2.7154979999999997
Denmark,1990,Potato,37.458298,2.2,9.62,18.39263452,842.59906,2.7154979999999997
Denmark,1990,Soybean,0,2.2,9.62,18.39263452,842.59906,2.7154979999999997
Denmark,1990,Wheat,7.4179997,2.2,9.62,18.39263452,842.59906,2.7154979999999997
Denmark,1990,Rice,0,2.2,9.62,18.39263452,842.59906,2.7154979999999997
Denmark,1991,Corn,0,1.81,8.38,18.00910104,679.183,2.67
Denmark,1991,Cassava,0,1.81,8.38,18.00910104,679.183,2.67
Denmark,1991,Potato,33.6135,1.81,8.38,18.00910104,679.183,2.67
Denmark,1991,Soybean,0,1.81,8.38,18.00910104,679.183,2.67
Denmark,1991,Wheat,7.0748997,1.81,8.38,18.00910104,679.183,2.67
Denmark,1991,Rice,0,1.81,8.38,18.00910104,679.183,2.67
Denmark,1992,Corn,0,1.79,9.13,17.64471843,679.43933,2.6225850000000004
Denmark,1992,Cassava,0,1.79,9.13,17.64471843,679.43933,2.6225850000000004
Denmark,1992,Potato,33.0083,1.79,9.13,17.64471843,679.43933,2.6225850000000004
Denmark,1992,Soybean,0,1.79,9.13,17.64471843,679.43933,2.6225850000000004
Denmark,1992,Wheat,6.151,1.79,9.13,17.64471843,679.43933,2.6225850000000004
Denmark,1992,Rice,0,1.79,9.13,17.64471843,679.43933,2.6225850000000004
Denmark,1993,Corn,0,1.61,7.84,17.29941493,795.3834,2.58
Denmark,1993,Cassava,0,1.61,7.84,17.29941493,795.3834,2.58
Denmark,1993,Potato,38.6777,1.61,7.84,17.29941493,795.3834,2.58
Denmark,1993,Soybean,0,1.61,7.84,17.29941493,795.3834,2.58
Denmark,1993,Wheat,6.9790998,1.61,7.84,17.29941493,795.3834,2.58
Denmark,1993,Rice,0,1.61,7.84,17.29941493,795.3834,2.58
Denmark,1994,Corn,0,1.65,8.81,16.97311877,848.96484,2.6762729999999997
Denmark,1994,Cassava,0,1.65,8.81,16.97311877,848.96484,2.6762729999999997
Denmark,1994,Potato,34.8378,1.65,8.81,16.97311877,848.96484,2.6762729999999997
Denmark,1994,Soybean,0,1.65,8.81,16.97311877,848.96484,2.6762729999999997
Denmark,1994,Wheat,6.4947996,1.65,8.81,16.97311877,848.96484,2.6762729999999997
Denmark,1994,Rice,0,1.65,8.81,16.97311877,848.96484,2.6762729999999997
Denmark,1995,Corn,0,2.17,8.47,16.66575819,691.5525,2.65
Denmark,1995,Cassava,0,2.17,8.47,16.66575819,691.5525,2.65
Denmark,1995,Potato,33.964397,2.17,8.47,16.66575819,691.5525,2.65
Denmark,1995,Soybean,0,2.17,8.47,16.66575819,691.5525,2.65
Denmark,1995,Wheat,7.5632997,2.17,8.47,16.66575819,691.5525,2.65
Denmark,1995,Rice,0,2.17,8.47,16.66575819,691.5525,2.65
Denmark,1996,Corn,0,1.58,6.94,16.40278461,561.79553,2.57
Denmark,1996,Cassava,0,1.58,6.94,16.40278461,561.79553,2.57
Denmark,1996,Potato,36.75,1.58,6.94,16.40278461,561.79553,2.57
Denmark,1996,Soybean,0,1.58,6.94,16.40278461,561.79553,2.57
Denmark,1996,Wheat,6.9863997,1.58,6.94,16.40278461,561.79553,2.57
Denmark,1996,Rice,0,1.58,6.94,16.40278461,561.79553,2.57
Denmark,1997,Corn,0,1.55,8.55,16.19361835,671.6425,2.44
Denmark,1997,Cassava,0,1.55,8.55,16.19361835,671.6425,2.44
Denmark,1997,Potato,39.6154,1.55,8.55,16.19361835,671.6425,2.44
Denmark,1997,Soybean,0,1.55,8.55,16.19361835,671.6425,2.44
Denmark,1997,Wheat,7.2057,1.55,8.55,16.19361835,671.6425,2.44
Denmark,1997,Rice,0,1.55,8.55,16.19361835,671.6425,2.44
Denmark,1998,Corn,0,1.53,8.27,16.01414095,906.7091,2.36
Denmark,1998,Cassava,0,1.53,8.27,16.01414095,906.7091,2.36
Denmark,1998,Potato,40.4433,1.53,8.27,16.01414095,906.7091,2.36
Denmark,1998,Soybean,0,1.53,8.27,16.01414095,906.7091,2.36
Denmark,1998,Wheat,7.2475996,1.53,8.27,16.01414095,906.7091,2.36
Denmark,1998,Rice,0,1.53,8.27,16.01414095,906.7091,2.36
Denmark,1999,Corn,0,1.25,9.01,15.84023395,935.03326,2.36
Denmark,1999,Cassava,0,1.25,9.01,15.84023395,935.03326,2.36
Denmark,1999,Potato,39.550697,1.25,9.01,15.84023395,935.03326,2.36
Denmark,1999,Soybean,0,1.25,9.01,15.84023395,935.03326,2.36
Denmark,1999,Wheat,7.0074,1.25,9.01,15.84023395,935.03326,2.36
Denmark,1999,Rice,0,1.25,9.01,15.84023395,935.03326,2.36
Denmark,2000,Corn,0,1.39,9.35,15.64777889,847.54553,2.31
Denmark,2000,Cassava,0,1.39,9.35,15.64777889,847.54553,2.31
Denmark,2000,Potato,42.486298,1.39,9.35,15.64777889,847.54553,2.31
Denmark,2000,Soybean,0,1.39,9.35,15.64777889,847.54553,2.31
Denmark,2000,Wheat,7.4796996,1.39,9.35,15.64777889,847.54553,2.31
Denmark,2000,Rice,0,1.39,9.35,15.64777889,847.54553,2.31
Denmark,2001,Corn,0,1.44,8.39,15.39541236,840.2585,2.24
Denmark,2001,Cassava,0,1.44,8.39,15.39541236,840.2585,2.24
Denmark,2001,Potato,40.382797,1.44,8.39,15.39541236,840.2585,2.24
Denmark,2001,Soybean,0,1.44,8.39,15.39541236,840.2585,2.24
Denmark,2001,Wheat,7.3559,1.44,8.39,15.39541236,840.2585,2.24
Denmark,2001,Rice,0,1.44,8.39,15.39541236,840.2585,2.24
Denmark,2002,Corn,0,1.26,9.2,15.08175255,872.804,2.20
Denmark,2002,Cassava,0,1.26,9.2,15.08175255,872.804,2.20
Denmark,2002,Potato,39.906597,1.26,9.2,15.08175255,872.804,2.20
Denmark,2002,Soybean,0,1.26,9.2,15.08175255,872.804,2.20
Denmark,2002,Wheat,7.0344996,1.26,9.2,15.08175255,872.804,2.20
Denmark,2002,Rice,0,1.26,9.2,15.08175255,872.804,2.20
Denmark,2003,Corn,0,1.3,8.75,14.7426534,666.75323,2.15
Denmark,2003,Cassava,0,1.3,8.75,14.7426534,666.75323,2.15
Denmark,2003,Potato,39.1191,1.3,8.75,14.7426534,666.75323,2.15
Denmark,2003,Soybean,0,1.3,8.75,14.7426534,666.75323,2.15
Denmark,2003,Wheat,7.0768,1.3,8.75,14.7426534,666.75323,2.15
Denmark,2003,Rice,0,1.3,8.75,14.7426534,666.75323,2.15
Denmark,2004,Corn,0,1.27,8.74,14.41396883,837.38983,2.09
Denmark,2004,Cassava,0,1.27,8.74,14.41396883,837.38983,2.09
Denmark,2004,Potato,39.7415,1.27,8.74,14.41396883,837.38983,2.09
Denmark,2004,Soybean,0,1.27,8.74,14.41396883,837.38983,2.09
Denmark,2004,Wheat,7.1405997,1.27,8.74,14.41396883,837.38983,2.09
Denmark,2004,Rice,0,1.27,8.74,14.41396883,837.38983,2.09
Denmark,2005,Corn,0,1.39,8.84,14.1315528,703.6467,1.9855939999999999
Denmark,2005,Cassava,0,1.39,8.84,14.1315528,703.6467,1.9855939999999999
Denmark,2005,Potato,39.41,1.39,8.84,14.1315528,703.6467,1.9855939999999999
Denmark,2005,Soybean,0,1.39,8.84,14.1315528,703.6467,1.9855939999999999
Denmark,2005,Wheat,7.2328,1.39,8.84,14.1315528,703.6467,1.9855939999999999
Denmark,2005,Rice,0,1.39,8.84,14.1315528,703.6467,1.9855939999999999
Denmark,2006,Corn,0,1.37,9.43,13.86452435,861.4709,1.8865450000000001
Denmark,2006,Cassava,0,1.37,9.43,13.86452435,861.4709,1.8865450000000001
Denmark,2006,Potato,35.2642,1.37,9.43,13.86452435,861.4709,1.8865450000000001
Denmark,2006,Soybean,0,1.37,9.43,13.86452435,861.4709,1.8865450000000001
Denmark,2006,Wheat,6.9964,1.37,9.43,13.86452435,861.4709,1.8865450000000001
Denmark,2006,Rice,0,1.37,9.43,13.86452435,861.4709,1.8865450000000001
Denmark,2007,Corn,0,1.44,9.59,13.58544206,917.5121,1.83
Denmark,2007,Cassava,0,1.44,9.59,13.58544206,917.5121,1.83
Denmark,2007,Potato,38.564697,1.44,9.59,13.58544206,917.5121,1.83
Denmark,2007,Soybean,0,1.44,9.59,13.58544206,917.5121,1.83
Denmark,2007,Wheat,6.561,1.44,9.59,13.58544206,917.5121,1.83
Denmark,2007,Rice,0,1.44,9.59,13.58544206,917.5121,1.83
Denmark,2008,Corn,0,1.72,9.58,13.33531922,815.2575,1.69
Denmark,2008,Cassava,0,1.72,9.58,13.33531922,815.2575,1.69
Denmark,2008,Potato,41.6339,1.72,9.58,13.33531922,815.2575,1.69
Denmark,2008,Soybean,0,1.72,9.58,13.33531922,815.2575,1.69
Denmark,2008,Wheat,7.8637996,1.72,9.58,13.33531922,815.2575,1.69
Denmark,2008,Rice,0,1.72,9.58,13.33531922,815.2575,1.69
Denmark,2009,Corn,0,1.16,8.94,13.15516912,792.0068,1.60
Denmark,2009,Cassava,0,1.16,8.94,13.15516912,792.0068,1.60
Denmark,2009,Potato,41.586098,1.16,8.94,13.15516912,792.0068,1.60
Denmark,2009,Soybean,0,1.16,8.94,13.15516912,792.0068,1.60
Denmark,2009,Wheat,8.0373,1.16,8.94,13.15516912,792.0068,1.60
Denmark,2009,Rice,0,1.16,8.94,13.15516912,792.0068,1.60
Denmark,2010,Corn,4.8104997,1.61,7.19,13.08600502,774.97284,1.54
Denmark,2010,Cassava,0,1.61,7.19,13.08600502,774.97284,1.54
Denmark,2010,Potato,35.267498,1.61,7.19,13.08600502,774.97284,1.54
Denmark,2010,Soybean,0,1.61,7.19,13.08600502,774.97284,1.54
Denmark,2010,Wheat,6.6264,1.61,7.19,13.08600502,774.97284,1.54
Denmark,2010,Rice,0,1.61,7.19,13.08600502,774.97284,1.54
Denmark,2011,Corn,5.217,1.82,9.15,13.35567895,800.2204,1.43
Denmark,2011,Cassava,0,1.82,9.15,13.35567895,800.2204,1.43
Denmark,2011,Potato,38.9423,1.82,9.15,13.35567895,800.2204,1.43
Denmark,2011,Soybean,0,1.82,9.15,13.35567895,800.2204,1.43
Denmark,2011,Wheat,6.4672,1.82,9.15,13.35567895,800.2204,1.43
Denmark,2011,Rice,0,1.82,9.15,13.35567895,800.2204,1.43
Denmark,2012,Corn,5.8216996,2.46,8.53,10.81145609,881.1772,1.40
Denmark,2012,Cassava,0,2.46,8.53,10.81145609,881.1772,1.40
Denmark,2012,Potato,42.1316,2.46,8.53,10.81145609,881.1772,1.40
Denmark,2012,Soybean,0,2.46,8.53,10.81145609,881.1772,1.40
Denmark,2012,Wheat,7.3687,2.46,8.53,10.81145609,881.1772,1.40
Denmark,2012,Rice,0,2.46,8.53,10.81145609,881.1772,1.40
Denmark,2013,Corn,5.9140997,1.73,8.67,10.39632879,733.3232,1.33
Denmark,2013,Cassava,0,1.73,8.67,10.39632879,733.3232,1.33
Denmark,2013,Potato,41.5732,1.73,8.67,10.39632879,733.3232,1.33
Denmark,2013,Soybean,0,1.73,8.67,10.39632879,733.3232,1.33
Denmark,2013,Wheat,7.2991996,1.73,8.67,10.39632879,733.3232,1.33
